record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20191219","NPT","NPT","16","220353","13",,,,,"1","8","2013","20150401","20150402","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","72145",,,,,,,"B","0","163","505",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220354","12",,,,,"1","8","2014","20150519","20150520","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","0000","96612",,,"0000","220490","5000","17161","B","0.043","21","300",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220355","12",,,,,"1","8","2014","20150519","20150520","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","95493",,,"0000","102311","5000","6312","B","0.062","23","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220356","12",,,,,"1","8","2014","20150521","20150522","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","0000","94575",,,"0000","219163","5000","28759","B","0.062","21","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220357","12",,,,,"1","8","2014","20150521","20150522","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","95796",,,"0000","102866","5000","6332","B","0.062","27","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220358","12",,,,,"1","8","2014","20150513","20150514","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,,"0000","96274",,,"0000","111340","5000","1084","B","0.046","29","500",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220359","12",,,,,"1","8","2014","20150513","20150514","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","97130",,,"0000","87285","5000","4897","B","0.048","24","500",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220360","12",,,,,"1","8","2014","20150605","20150606","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","208078",,,"0000","3274","5000","7238","B","0.012","36","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220361","13",,,,,"1","8","2014","20160328","20160408","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","80995",,,"0000","640",,,"B","0.008","137","510",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220362","13",,,,,"1","8","2014","20160407","20160407","3F42001  350002 R55","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","81524",,,"0000","160",,,"B","0.002","140","512",,,"SNAKE R @PITTSBURG L","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220363","13",,,,,"1","8","2014","20160401","20160401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","91267",,,"0000","1394",,,"B","0.002","136","512",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220364","13",,,,,"1","8","2014","20160401","20160401","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","70821",,,"5000","135","0000","1083","B","0.002","142","532",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220365","13",,,,,"1","8","2014","20160407","20160407","3F42001  350002 R55","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","70212",,,"5000","1267","0000","421","B","0.006","140","512",,,"SNAKE R @PITTSBURG L","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220366","13",,,,,"1","8","2014","20160328","20160408","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","5000","71112",,,"5000","141","0000","563","B","0.002","139","510",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220367","12",,,,,"1","8","2015","20160525","20160525","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","0000","100540",,,"0000","202711",,,"B","0.006","28","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220368","12",,,,,"1","8","2015","20160525","20160525","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","99210","0000","598","5000","1793","0000","104383","B","0.018","28","500",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220369","12",,,,,"1","8","2015","20160526","20160526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","0000","100349",,,"0000","199392",,,"B","0.006","27","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220370","12",,,,,"1","8","2015","20160526","20160526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","98974","0000","1011","5000","1420","0000","99593","B","0.014","27","500",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220371","12",,,,,"1","8","2015","20160520","20160520","3F42001  350002 R55","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","0000","99175",,,"0000","98928",,,"B","0.012","21","500",,,"SNAKE R @PITTSBURG L","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220372","12",,,,,"1","8","2015","20160520","20160520","3F42001  350002 R55","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","98913","0000","1199","5000","1798","0000","98073","B","0.018","21","510",,,"SNAKE R @PITTSBURG L","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220373","12",,,,,"1","8","2015","20160610","20160610","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR",,,"N","5000","193377","0000","4480","5000","1100","0000","26","B","0.006","23","530",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220374","13",,,,,"1","8","2015","20170411","20170411","3F42001  350002 R65","3F42001  330002 H01","4F4-17050201001-XUU","S","H","P","FR",,,"N","0000","78532",,,"0000","776",,,"B","0.009","171","511",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220375","13",,,,,"1","8","2015","20170407","20170407","4F-1706010100618.70","3F42001  330002 H01","4F4-17050201001-XUU","S","H","P","FR",,,"N","0000","78402",,,"0000","1981",,,"B","0.024","169","568",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","SNAKE R","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220377","13",,,,,"1","8","2015","20170331","20170331","3F42001  350002 H75","3F42001  330002 H01","4F4-17050201001-XUU","S","H","P","FR",,,"N","0000","1957","5000","68105","5000","652",,,"B","0.009","170","542",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220378","13",,,,,"1","8","2015","20170407","20170407","4F-1706010100618.70","3F42001  330002 H01","4F4-17050201001-XUU","S","H","P","FR",,,"N","0000","1876","5000","68151","5000","469",,,"B","0.006","169","451",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","SNAKE R","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220379","13",,,,,"1","8","2015","20170411","20170411","3F42001  350002 R65","3F42001  330002 H01","4F4-17050201001-XUU","S","H","P","FR",,,"N","0000","2451","5000","65641","5000","1771",,,"B","0.025","171","513",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220380","12",,,,,"1","8","2016","20170523","20170523","3F42001  350002 H75","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","0000","105379",,,"0000","161572",,,"B","0.01","21","515",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220381","12",,,,,"1","8","2016","20170523","20170523","3F42001  350002 H75","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","0000","3051","5000","106180","5000","1017","0000","157022","B","0.01","21","521",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","UPSN","N"
"T","4.1","20200428","WDFW","WDFW","04","220382","12",,,,,"1","3","2016","20170320","20170320","3F42001  330002 R01","3F42001  330002 H01","3F42001  330002 S",,"H","P","VO","3.77","71",,"0000","107844",,,"0000","1587",,,,"0.0145",,"550",,"BO=MIXED(HxW)","LYONS FERRY REL.SITE","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","N"
"T","4.1","20191219","NPT","NPT","16","220383","12",,,,,"1","8","2016","20170524","20170524","3F42001  350002 R65","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","5000","3858","0000","103301","5000","2786","0000","157215","B","0.02","21","514",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220384","12",,,,,"1","8","2016","20170522","20170522","4F-1706010100618.70","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","0000","107414",,,"0000","94838",,,"B","0.01","21","529",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","SNAKE R","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220385","12",,,,,"1","8","2016","20170522","20170522","4F-1706010100618.70","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","0000","2937","5000","106698","5000","734","0000","92124","B","0.01","21","512",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","SNAKE R","ID","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220386","12",,,,,"1","8","2016","20170524","20170524","3F42001  350002 R65","3F42001  330002 H01","4F4-17050201001-XUU","P","H","P","FR",,,"N","0000","108669",,,"0000","158289",,,"B","0.01","21","511",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","SNAKE R","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220387","13",,,,,"1","8","2016","20180410","20180410","3F42001  350002 R55","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","78532",,,"0000","1985",,,"B","0.0246","161","568",,,"SNAKE R @PITTSBURG L","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20191219","NPT","NPT","16","220391","13",,,,,"1","8","2016","20180410","20180410","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","2767","5000","74106","5000","1999",,,"B","0.0253","161","513",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20191219","NPT","NPT","16","220392","13",,,,,"1","8","2016","20180402","20180402","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR",,,"N","0000","2192","5000","76267","5000","731",,,"B","0.0092","161","542",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20200127","ADFG","ADFG","01","310381","12",,,,,"1","1","2008","20100527","20100527","1F2UC247 4110200120","1F2UC247 5010060999","1F2UC247 4110200998","S","H","P","FR","8.7","92","N","5500","40373",,,"5500","81",,,,"0.002","189","891",,,"DECEPTION CR 247-41","FORT RICHARDSON","DECEPTION CR 247-41","AK","CEAK","UCI","N"
"T","4.1","20091013","CRITFC","NPT","15","610109","12",,,"O","1520030002","1","8","2002","20030528","20030531","4F-1706030600300.00","4F-1706030601905.61","3F42001  330002 S01","P","H","P","VO","7","96","N","0000","77644",,,"0000","10805",,,"W","0.1","35","1502",,"1/2 RECOVERING FROM BGD, NPTH pond at North Lapwai Valley","CLWTR @ LAPWAI CRK","NPT HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","CLEA","N"
"T","4.1","20091013","CRITFC","CRITFC","15","610124","12",,,"O","1520030001","1","8","2002","20030515","20030524","3F42001  360001 R04",,"3F42001  360001 S06","G","W","K",,,"53","N","5000","52653",,,"5000","220",,,"C","0.004","0","1203",,"IMMEDIATE RELEASE","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20091013","CRITFC","NPT","15","610144","12",,,"O","1520040005","1","8","2004","20060413","20060413","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","49","164","N","0000","59399",,,"0000","1634",,,"B","0.02","27","1011",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL. 610148","BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20091013","CRITFC","NPT","15","610145","12",,,"O","1520050002","1","8","2003","2005","2005","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P",,,,,"0000","82706",,,,,,,,"0.0047",,,,"LYONS FERRY PRESMOLTS TO CAPT JOHN RAPIDS-ACCLIMATED.  610147","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610146","12",,,"O","1520050003","1","8","2003","2005","2005","3F42001  350002 R55","3F42001  350002 H55","3F42001  330002 S01","S","H","P",,,,,"0000","82823",,,,,,,"P","0.0035",,"558",,"LYONS FERRY PRESMOLTS TO PITTSBURG LANDING ACCL. 610149","SNAKE R @PITTSBURG L","IDAHO- PITTSBURG LNDNG PD","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610147","12",,,"O","1520050002","1","8","2003","2005","2005","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P",,,,,"5000","72113",,,,,,,,,,,,"LYONS FERRY PRESMOLTS TO CAPT JOHN RAPIDS-ACCLIMATED.  610145","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610148","12",,,"O","1520040005","1","8","2004","20060413","20060413","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","49","164","N","0000","67798",,,"0000","1967",,,"B","0.02","27","1517",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL. 610144","BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20091013","CRITFC","NPT","15","610149","12",,,"O","1520050003","1","8","2003","2005","2005","3F42001  350002 R55","3F42001  350002 H55","3F42001  330002 S01","S","H","P",,,,,"5000","72411",,,,,,,"P","0",,,,"LYONS FERRY PRESMOLTS TO PITTSBURG LANDING ACCL. 610147","SNAKE R @PITTSBURG L","IDAHO- PITTSBURG LNDNG PD","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610150","12",,,"D","1520060001","1","8","2004","20060405","20060405","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","44","159","N","5000","67649",,,"5000","2541",,,"B","0.03","27","1545",,"LYONS FERRY SMOLTS TO PITTSBURG LANDING ACCL. 610153","SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610151","12",,,"D","1520040007","1","8","2004","20060412","20060412","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","51","165","N","5000","70185",,,"5000","490",,,"P","0.007","41","1010",,"LYONS FERRY PRESMOLTS TO CAPT JOHN RAPIDS-ACCLIMATED.  610152","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610152","12",,,"D","1520040007","1","8","2004","20060412","20060412","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","51","165","N","0000","78156",,,"0000","2291",,,"B","0.02","35","1010",,"LYONS FERRY PRESMOLTS TO CAPT JOHN RAPIDS-ACCLIMATED.  610151","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610153","12",,,"D","1520060001","1","8","2004","20060405","20060405","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","S","H","P","FR","44","159","N","0000","76982",,,"0000","2385",,,"B","0.03","27","1507",,"LYONS FERRY SMOLTS TO PITTSBURG LANDING ACCL. 610150","SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610155","0",,,"O","1520050001","1","8","2004","2005","2005","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P",,,,,"5000","201262",,,,,,,"B",,,,,"LYONS FERRY PRESMOLTS TO CAPT JOHN RAPIDS-DIRECT RELEASE.  610154","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20130405","YAKA","YAKA","11","610156","13",,,,,"1","1","2004","20060315","20060515","3F42001  390002 R26","3F42001  390002 H30","3F42001  390002 S","S","H","B","VO","13.95","110","N","5009","42252","5350","4654",,,,,"B","0.056","76","250",,"HI CFJ03 RightEye Red + CWT in Snout or CWT in snout + PIT tag","CLARK FLAT POND (39)","CLE ELUM HATCHERY","YAKIMA R-UPR 39.0002","WA","UPCR","YAKI","N"
"T","4.1","20091013","CRITFC","NPT","15","610174","12",,,"D","1520060006","1","8","2005","20060526","20060526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8","91","N","5000","97763",,,"5000","3336","0000","152168","B","0.03","27","1000",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL.610175","BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20091013","CRITFC","NPT","15","610175","12",,,"D","1520060006","1","8","2005","20060526","20060526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8","91","N","0000","98994",,,"0000","152445",,,"B","0.01","27","1022",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL.610174","BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","N"
"T","4.1","20091013","CRITFC","NPT","15","610176","12",,,"D","1520040006","1","8","2005","20060529","20060529","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","10","98","N","5000","98797",,,"5000","2315","0000","152858","B","0.02","27","1006",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL. 610177","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20091013","CRITFC","NPT","15","610177","12",,,"D","1520040006","1","8","2005","20060529","20060529","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","10","98","N","0000","99168",,,"0000","153834",,,"B","0.01","27","1007",,"LYONS FERRY PRESMOLTS TO BIG CANYON ACCL.610176","CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20200428","WDFW","WDFW","04","610178","0",,,,,"1","3","2005","20060622","20060622","3F42001  352147 R","3F42001  330002 H01","3F42001  330002 S",,"H",,,"9.07","93",,"5000","207606","0000","1076","5000","2153","0000","673",,"0.0102",,,,,"COUSE CR  35.2147","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","N"
"T","4.1","20100104","CRITFC","NPT","15","610179","12",,,,,"1","8","2008","20090526","20090526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.3","86","N","5000","100093",,,"0000","275044",,,"B","0","37","520",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","T"
"T","4.1","20100104","CRITFC","NPT","15","610180","12",,,,,"1","8","2008","20090525","20090525","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.9","89","N","5000","100383",,,"0000","324606",,,"B","0","33","510",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","T"
"T","4.1","20100104","CRITFC","NPT","15","610181","12",,,,,"1","8","2008","20090524","20090524","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.7","88","N","5000","95227",,,"5000","5012","0000","216025","B","0.05","30","520",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","T"
"T","4.1","20100104","CRITFC","NPT","15","610182","12",,,,,"1","8","2008","20090526","20090526","3F42001  350002 R65","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.3","86","N","0000","99332",,,"0000","399",,,"B","0.004","28","503",,,"BIG CANYON ACCL POND","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","CLEA","T"
"T","4.1","20100104","CRITFC","NPT","15","610183","12",,,,,"1","8","2008","20090525","20090525","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.9","89","N","0000","99521",,,"0000","400",,,"B","0.004","27","510",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","T"
"T","4.1","20100104","CRITFC","NPT","15","610184","12",,,,,"1","8","2008","20090524","20090524","4F-1706010100618.70","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","7.7","88","N","0000","99727",,,,,,,"B","0","24","510",,,"SNAKE R@PITT. LNDG","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","ID","SNAK","UPSN","T"
"T","4.1","20150818","CRITFC","CRITFC","15","610401","12",,,"O","1520030004","1","8","2003","20040527","20040601","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"51","N","5000","55029",,,"5000","182",,,"C","0.0033","0",,,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 48-60 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20150818","CRITFC","CRITFC","15","610408","12",,,"O","1520060002","1","8","2005","20060525","20060529","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"53","N","5000","54340",,,"5000","98",,,"C","0.0018","5","1971",,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 48-60 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20150818","CRITFC","CRITFC","15","610411","12",,,"O","1520060002","1","8","2005","20060529","20060601","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"52","N","5000","55563",,,"5000","100",,,"C","0.0018","5","1971",,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 48-60 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20150818","CRITFC","CRITFC","15","610412","12",,,"O","1520060002","1","8","2005","20060525","20060604","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"64","N","5000","27702",,,"5000","50",,,"C","0.0018","5","1971",,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 60-80 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20150818","CRITFC","CRITFC","15","610413","12",,,"O","1520060002","1","8","2005","20060601","20060602","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"53","N","5000","32096",,,"5000","58",,,"C","0.0018","5","1971",,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 48-60 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
"T","4.1","20150818","CRITFC","CRITFC","15","610414","12",,,"O","1520060002","1","8","2005","20060603","20060604","3F42001  360001 R04",,"3F42001  360001 S06","P","W","K",,,"53","N","5000","22913",,,"5000","41",,,"C","0.0018","5","1971",,"HANFORD REACH WILD FALL CHINOOK IMMEDIATE RELEASE 48-60 MM","HANFORD REACH   (36)","NA","HANFORD REACH STOCK","WA","UPCR","MNPR","N"
