record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20200428","WDFW","WDFW","04","636639","12",,,,,"1","3","2013","20140623","20140623","3F42001  270002 R","3F42001  270002 H","3F42001  270002 S",,"H","P","FR","5.33","75",,"5000","99000","0000","192","5000","2086",,,,"0.0206",,"534",,"BO=MIXED(HxW)","KALAMA R     27.0002","KALAMA FALLS HATCHERY","KALAMA R     27.0002","WA","LOCR","LEWI","N"
"T","4.1","20200428","WDFW","WDFW","04","636641","12",,,,,"1","1","2013","20141103","20141107","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S","Y","H","P","VO","27.65","131",,"5000","91814","0000","1026","5000","1270",,,,"0.0135",,"520",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636642","12",,,,,"1","1","2013","20150204","20150302","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S","Y","H","P","VO","52.74","164",,"5000","94803","0000","146","5000","2714",,,,"0.0278",,"3521",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636643","12",,,,,"1","1","2013","20150204","20150302","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S","Y","H","P","VO","83.99","185",,"5000","94985","0000","273","5000","2253",,,,"0.0231",,"4160",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636644","12",,,,,"1","3","2013","20150415","20150429","3F10510  090125 R","3F10510  090125 H","3F10510  090072 S","Y","H","P","VO","29.84","143",,"5000","101945",,,,,,,,,,"467",,"BO=MIXED(HxW) TOTAL RELEASES IN 288,033. DATE AND LOCATION CORRECTIONS 10/29/15","ICY CR       09.0125","ICY CR HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636646","12",,,,,"1","3","2013","20140624","20140624","3F42001  280159 R","3F42001  280159 H","3F42001  280159 S",,"H","P","FR","5.59",,,"5000","102835","0000","175","5000","175",,,,"0.0017",,"600",,,"WASHOUGAL R  28.0159","WASHOUGAL HATCHERY","WASHOUGAL R  28.0159","WA","LOCR","SAWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636647","12",,,"O","04201500000783","1","2","2013","20150415","20150415","3F42001  470052 R","3F42001  470052 H01","3F42001  470001 S02","Y","H","B","VO","33.32","146",,"5000","95388","0000","740","5000","740","0000","6",,"0.0077",,"520",,,"CHELAN R     47.0052","CHELAN FALLS HATCHERY","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20150730","NWIFC","MIT","14","636649","12",,,,,"1","3","2013","20140707","20140801","3F10510  090147 H","3F10510  090113 H02","3F10510  090072 S","G","H","P","VO","12.96",,"N","0000","163644",,,"0000","341",,,"B",,,"501",,"trucked to Palmer, 100% otolith marked","PALMER HATCHERY","KETA CREEK COMPLEX","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636650","12",,,"O","04201500000783","1","2","2013","20150415","20150415","3F42001  470052 R","3F42001  470052 H01","3F42001  470001 S02","Y","H","B","VO","31.11","144",,"5000","146376","0000","1091","5000","544","0000","4",,"0.0037",,"544",,,"CHELAN R     47.0052","CHELAN FALLS HATCHERY","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20200428","WDFW","WDFW","04","636657","12",,,"O","04201400000787","1","3","2013","20140613","20140615","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S",,"H","P","VO","5.68","79",,"5000","219651","0000","1113","5000","2453","0000","3",,"0.011",,"2739",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636658","12",,,"O","04201400000787","1","3","2013","20140613","20140615","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S",,"H","P","VO","5.68","79",,"5000","214568","0000","1090","5000","2399",,,,"0.011",,"913",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636659","12",,,"D","04201400000788","1","3","2013","20140527","20140528","3F10510  090072 R","3F10510  090072 H","3F10510  090072 S",,"H","K","VO","4.53","74",,"5000","201393",,,"5000","728",,,,"0.0036",,"563",,"BO=MIXED(HxW)","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636661","12",,,"D","04201400000789","1","3","2013","20140520","20140520","3F10107  030017 R","3F10107  030017 H","3F10107  030017 S",,"H","K","VO","4.27","73",,"5500","204544","0000","349","5500","246",,,,"0.0012",,"1725",,,"FRIDAY CR    03.0017","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","N"
"T","4.1","20150213","YAKA","YAKA","11","636663","13",,,,,"1","8","2013","20140623","20140627","3F42001  300002 H","3F42001  300002 H","3F42001  290131 S02","S","H","P","MX","5.27","79","N","5000","214760",,,,,,,"B",,,,,"AD + CWT","KLICKITAT HATCHERY (YKFP)","KLICKITAT HATCHERY (YKFP)","LTL WHITE SALMON-NFH","WA","CECR","KLIC","N"
"T","4.1","20200428","WDFW","WDFW","04","636664","12",,,,,"1","2","2013","20150513","20150513","3F42001  480007 R",,"3F42001         S67","Y","W","P",,"29.56","133",,"5000","182682","0000","4320","5000","1790","0000","42",,"0.0097",,"4944",,"BO=W(WILD)","METHOW R     48.0007","NA","METHOW & OKANOGAN","WA","UPCR","MEOK","N"
"T","4.1","20200428","WDFW","WDFW","04","636667","12",,,,,"1","3","2013","20140611","20140611","3F10412  160222 R","3F10412  160222 H","3F10412  160222 S",,"H","P","FR","5.33","79",,"5000","205076",,,"5000","824",,,,"0.004",,"500",,,"FINCH CR     16.0222","HOODSPORT HATCHERY","FINCH CR     16.0222","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636668","12",,,"O","04201400000787","1","3","2013","20140613","20140623","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S",,"H","P","VO","5.68","79",,"5000","218229","0000","1102","5000","2433","0000","6",,"0.011",,"1826",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636669","12",,,"D","04201400000792","1","2","2013","20140601","20140607","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02",,"H","K","VO","6.04","80",,"5500","197607","0000","1193","5500","1193","0000","7",,"0.006",,"497",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N"
"T","4.1","20200428","WDFW","WDFW","04","636670","12",,,"D","04201400000792","1","2","2013","20140601","20140607","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02",,"H","K","VO","6.04","80",,"0500","199540",,,"0500","460",,,,"0.0023",,"440",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N"
"T","4.1","20200428","WDFW","WDFW","04","636671","12",,,,,"1","3","2013","20150401","20150401","3F10806  180272 R","3F10806  180272 H","3F10806  180272 S","Y","H","B","VO","56.27","166",,"0500","177269",,,"0500","676",,,,"0.0038",,"1573",,"BO=MIXED(HxW)","ELWHA R      18.0272","ELWHA HATCHERY","ELWHA R      18.0272","WA","JUAN","ELDU","N"
"T","4.1","20200428","WDFW","WDFW","04","636674","12",,,"O","04201400000793","1","3","2013","20140517","20140526","3F10412  160005 R","3F10412  160005 H","3F10412  160005 S",,"H","K","VO","6.38","84",,"5000","228170","0000","366","5000","1493","0000","2",,"0.0065",,"611",,"BO=MIXED(HxW)","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636675","12",,,"O","04201400000793","1","3","2013","20140517","20140526","3F10412  160005 R","3F10412  160005 H","3F10412  160005 S",,"H","K","VO","6.38","84",,"0000","229639",,,"0000","391",,,,"0.0017",,"583",,"BO=MIXED(HxW)","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20150213","YAKA","YAKA","11","636676","13",,,,,"1","8","2013","20140623","20140627","3F42001  300002 H","3F42001  300002 H","3F42001  290131 S02","S","H","P","MX","5.27","79","N","5000","242914",,,,,,,"B",,,,,"AD + CWT","KLICKITAT HATCHERY (YKFP)","KLICKITAT HATCHERY (YKFP)","LTL WHITE SALMON-NFH","WA","CECR","KLIC","N"
"T","4.1","20200428","WDFW","WDFW","04","636678","12",,,,,"1","2","2013","20150416","20150508","3F42001  470001 R04","3F42001  470001 H02","3F42001  470001 S02","Y","H","P","VO","46.76","164",,"5000","335312","0000","1957","5000","1956","0000","11",,"0.0058",,"518",,"BO=MIXED(HxW)","COLUMBIA NEAR WELLS","WELLS HATCHERY","WELLS HATCHERY","WA","UPCR","PRGC","N"
"T","4.1","20160414","YAKA","YAKA","11","636679","13",,,,,"1","8","2014","20150622","20150626","3F42001  300002 H","3F42001  300002 H","3F42001  290131 S02","S","H","P","MX","5.34","77","N","5000","449346",,,,,,,"B",,,,,"AD + CWT","KLICKITAT HATCHERY (YKFP)","KLICKITAT HATCHERY (YKFP)","LTL WHITE SALMON-NFH","WA","CECR","KLIC","N"
"T","4.1","20200428","WDFW","WDFW","04","636681","12",,,"D","04201400000794","1","3","2013","20140612","20140627","3F42001  360126 R","3F42001  360126 H","3F42001  360126 S",,"H","K","VO","9.54",,,"5500","600883","0000","2914","5500","2424",,,,"0.004",,"2500",,"BO=MIXED(HxW)","COL R @ PRIEST RAPIDS","PRIEST RAPIDS HATCHERY","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","N"
"T","4.1","20200428","WDFW","WDFW","04","636737","12",,,,,"1","3","2013","20140603","20140603","3F42001  330002 R01","3F42001  330002 H01","3F42001  330002 S",,"H","P","FR","9.07","88",,"5000","202329","0000","1071","5000","6572",,,,"0.0313",,"1567",,"BO=MIXED(HxW)","LYONS FERRY REL.SITE","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","N"
"T","4.1","20191219","NPT","NPT","16","636738","12",,,,,"1","8","2013","20140606","20140606","3F42001  350002 H75","3F42001  330002 H01","3F42001  330002 S01","P","H","P","FR","8.5","91","N","5000","185799",,,"5000","5352",,,"B","0.03","29","501",,,"CAPTAIN JOHNS PD","LYONS FERRY HATCHERY","LYONS FERRY HATCHERY","WA","SNAK","UPSN","N"
"T","4.1","20200529","ODFW","ODFW","05","636739","12",,,,,"1","8","2013","20140521","20140521","5F335    0800400000","5F33438  H38    21","5F335    97X","P","H","P","FR","9.27",,"N","5000","191711","0000","434","5000","9983","0000","201798","W","0.049","29","1398",,"FLRs 162525 162611. Released near Cougar Cr.","GRANDE RONDE R 1","IRRIGON HATCHERY","SNAKE R. X","OR","SNAK","GRIA","N"
"T","4.1","20200428","WDFW","WDFW","04","636741","13",,,"O","04201500000812","1","3","2013","20150406","20150407","3F42001  330002 R01","3F42001  330002 H01","3F42001  330002 S","Y","H","P","VO","46.76","163",,"5000","218428","0000","1695","5000","7267","0000","56",,"0.0322",,"1554",,"BO=MIXED(HxW)","LYONS FERRY REL.SITE","LYONS FERRY HATCHERY","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","N"
"T","4.1","20200428","WDFW","COOP","04","636749","12",,,,,"1","3","2013","20140519","20140527","3M10707  E      R01","3F10707  020065 H","3F10707  020065 S",,"H","P","VO","5.81","83",,"5000","103188",,,"5000","207",,,,"0.002",,"500",,,"EAST SOUND BAY (SAN)","GLENWOOD SPRINGS","GLENWOOD SPRINGS","WA","NOWA","SJUA","N"
"T","4.1","20200428","WDFW","WDFW","04","636750","12",,,"O","04201500000780","1","2","2013","20150428","20150428","3F42001  450030 R",,"3F42001  450030 S","Y","W","B",,"41.84","155",,"5000","64204","0000","492","5000","368","0000","3",,"0.0057",,"528",,"BO=W(WILD) FPP IS THE AVERAGE BETWEEN THE TWO SIZE GROUPS","WENATCHEE R  45.0030","NA","WENATCHEE R  45.0030","WA","UPCR","WECH","N"
"T","4.1","20200428","WDFW","WDFW","04","636756","12",,,,,"1","3","2014","20150529","20150624","3F42001  270168 H",,"3F42001  270168 S01",,"W","K",,"2.38",,,"5000","15839",,,,,,,,,,,,"BO=W(WILD)","LEWIS RIVER HATCHERY","NA","LEWIS R -NF  27.0168","WA","LOCR","LEWI","N"
"T","4.1","20200428","WDFW","WDFW","04","636762","12",,,"O","04201600000819","1","2","2014","20160415","20160502","3F42001  470001 R04","3F42001  470001 H02","3F42001  470001 S02","Y","H","P","VO","45.35","164",,"5000","50136","0000","50","5000","563","0000","1",,"0.0111",,"1982",,"BO=MIXED(HxW)","COLUMBIA NEAR WELLS","WELLS HATCHERY","WELLS HATCHERY","WA","UPCR","PRGC","N"
"T","4.1","20200428","WDFW","WDFW","04","636764","12",,,"O","04201600000821","1","2","2014","20160418","20160427","3F42001  450030 R",,"3F42001  450030 S","Y","W","B",,"31.06","144",,"5000","55880","0000","588","5000","320","0000","3",,"0.0057",,"1058",,"BO=W(WILD) FPP IS THE AVERAGE BETWEEN THE TWO SIZE GROUPS.","WENATCHEE R  45.0030","NA","WENATCHEE R  45.0030","WA","UPCR","WECH","N"
"T","4.1","20200428","WDFW","WDFW","04","636781","12",,,,,"1","1","2014","20150601","20150601","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S",,"H","P","FR","6.47","89",,"5000","73638","0000","429","5000","430","0000","3",,"0.0058",,"345",,,"CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N"
"T","4.1","20200428","WDFW","WDFW","04","636783","12",,,"D","04201500000825","1","3","2014","20150424","20150426","3F21902  240543 R","3F21902  240543 H","3F21902  240543 S",,"H","K","VO","5.66","77",,"5000","74822","0000","75","5000","203",,,,"0.0027",,"1100",,"BO=MIXED(HxW)","NASELLE R    24.0543","NASELLE HATCHERY","NASELLE R    24.0543","WA","WILP","NASE","N"
"T","4.1","20200428","WDFW","RFEG","04","636784","12",,,,,"1","3","2014","20150516","20150602","3F10412  160253 R","3F10412         H06","3F10412  160005 S",,"H","P","FR","5.81",,,"0500","80973",,,"0500","667",,,,"0.0081",,"15596",,,"JOHN CR      16.0253","RFEG 6 HOOD CANAL","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636788","12",,,,,"1","3","2015","20160607","20160630","3F42001  270017 R","3F42001  270017 H","3F42001  270002 S",,"H","I","FR","6.66","73",,"5000","94065","0000","3262","5000","3256","0000","113",,"0.044",,"1459",,"BO=MIXED(HxW)","FALLERT CR   27.0017","FALLERT CR HATCHERY","KALAMA R     27.0002","WA","LOCR","LEWI","N"
"T","4.1","20200428","WDFW","WDFW","04","636789","12",,,,,"1","3","2014","20150729","20160408","3F10510  090125 R","3F10510  090125 H","3F10510  090072 S",,"H","P","VO","45.35","152",,"5000","100694",,,,,,,,,,"1773",,"BO=MIXED(HxW) THE 106,972 @ 47 F/LB WERE RELEASED EARLY DUE TO LOW AND WARM WATE","ICY CR       09.0125","ICY CR HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636790","12",,,,,"1","1","2014","20160310","20160314","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S","Y","H","P","VO","93.91","200",,"5000","96073","0000","418","5000","629",,,,"0.0065",,"3704",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N"
"T","4.1","20200428","WDFW","WDFW","04","636794","12",,,,,"1","2","2014","20160401","20160415","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02","Y","H","P","VO","41.99","151",,"5500","78753","0000","1615","5500","619","0000","13",,"0.0078",,"510",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N"
"T","4.1","20200529","ODFW","ODFW","05","636796","12",,,,,"1","3","2014","20150603","20150603","5F332    0100212040","5F33214  H14    21","3F42001  280159 S","S","H","P","VO","5.48",,"N","5000","95296",,,"5000","1970145","0000","6215","B",,,,,"FLR 164670.","KLASKANINE R N FK","KLASKANINE HATCHERY","WASHOUGAL R  28.0159","OR","LOCR","YOCL","N"
"T","4.1","20200428","WDFW","WDFW","04","636799","12",,,,,"1","3","2014","20150611","20150611","3F42001  270017 R","3F42001  270017 H","3F42001  270002 S",,"H","P","VO","5.66","75",,"5000","100592",,,"5000","1222",,,,"0.012",,"500",,"BO=MIXED(HxW)","FALLERT CR   27.0017","FALLERT CR HATCHERY","KALAMA R     27.0002","WA","LOCR","LEWI","N"
"T","4.1","20200428","WDFW","WDFW","04","636801","12",,,,,"1","3","2014","20150608","20150608","3F42001  270002 R","3F42001  270002 H","3F42001  270002 S",,"H","P","FR","5.39","78",,"5000","98140","0000","1112","5000","3014","0000","34",,"0.0298",,"537",,"BO=MIXED(HxW)","KALAMA R     27.0002","KALAMA FALLS HATCHERY","KALAMA R     27.0002","WA","LOCR","LEWI","N"
"T","4.1","20200428","WDFW","WDFW","04","636806","12",,,"O","04201600000826","1","2","2014","20160415","20160418","3F42001  470052 R","3F42001  470052 H01","3F   TEMP0024605","Y","H","B","VO","35.99","147",,"5000","116704",,,"5000","1024",,,,"0.0087",,"1031",,,"CHELAN R     47.0052","CHELAN FALLS HATCHERY","CHELAN FALLS EASTBANK OF","WA","UPCR","WECH","N"
"T","4.1","20200428","WDFW","WDFW","04","636809","12",,,"O","04201600000826","1","2","2014","20160415","20160418","3F42001  470052 R","3F42001  470052 H01","3F   TEMP0024605",,"H","B","VO","17.87","123",,"5000","108882",,,"5000","317",,,,"0.0029",,"1032",,,"CHELAN R     47.0052","CHELAN FALLS HATCHERY","CHELAN FALLS EASTBANK OF","WA","UPCR","WECH","N"
"T","4.1","20200428","WDFW","WDFW","04","636810","12",,,,,"1","3","2014","20150518","20150518","3F10513  150048 R","3F10513  150048 H","3F10513  150048 S",,"H","O","FR","6.04","82",,"5000","149141","0000","599","5000","599","0000","2",,"0.004",,"500",,,"MINTER CR    15.0048","MINTER CR HATCHERY","MINTER CR    15.0048","WA","SPS","EKPS","N"
"T","4.1","20200428","WDFW","WDFW","04","636811","12",,,,,"1","3","2014","20150601","20150605","3F10511  100414 R","3F10511  100414 H","3F10511  100414 S",,"H","P","VO","5.96","81",,"5000","150042","0000","648","5000","180","0000","1",,"0.0012",,"810",,"BO=MIXED(HxW)","VOIGHT CR    10.0414","VOIGHTS CR HATCHERY","VOIGHT CR    10.0414","WA","MPS","PUYA","N"
"T","4.1","20200428","WDFW","WDFW","04","636812","12",,,"O","04201600000820","1","3","2014","20160315","20160315","3F10806  180272 R","3F10806  180272 H","3F10806  180272 S","Y","H","K","VO","50.79","161",,"0500","119270",,,"0500","623",,,,"0.0052",,"1162",,"BO=MIXED(HxW)","ELWHA R      18.0272","ELWHA HATCHERY","ELWHA R      18.0272","WA","JUAN","ELDU","N"
"T","4.1","20200428","WDFW","WDFW","04","636813","12",,,,,"1","3","2014","20150612","20150612","3F10412  160222 R","3F10412  160222 H","3F10412  160222 S",,"H","P","FR","5.09","79",,"5000","199169",,,"5000","1101",,,,"0.0055",,"547",,,"FINCH CR     16.0222","HOODSPORT HATCHERY","FINCH CR     16.0222","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636814","12",,,,,"1","1","2014","20150415","20150513","3F10107  010406 R","3F10107  010406 H","3F10107  010120 S",,"H","P","FR","5.96","80",,"5500","209903",,,"5500","209903",,,,,,"1500",,"BO=MIXED(HxW)","KENDALL CR   01.0406","KENDALL CR HATCHERY","NOOKSACK R   01.0120","WA","NOWA","NOOK","N"
"T","4.1","20160325","NWIFC","SUQ","14","636815","12",,,"D","142014GROV","1","3","2014","20150516","20150531","3F10510  150299 H","3F10510  150299 H","3F10510  150299 S","G","H","K","FR","4.72",,"N","0000","215416",,,"0000","4788",,,"B","0.0216",,"742",,,"GROVERS CR HATCHERY","GROVERS CR HATCHERY","GROVERS CR   15.0299","WA","MPS","EKPN","N"
"T","4.1","20160325","NWIFC","NISQ","14","636816","12",,,"D","142015nisq","1","3","2014","20150504","20150620","3F10513  110013CR","3F10513  110013CH","3F10513  110013CS","G","H","K","VO","8.25",,"N","0000","203406",,,"0000","1605",,,"B","0.0078","74","511",,,"CLEAR CR    11.0013C","CLEAR CREEK HATCHERY","CLEAR CR    11.0013C","WA","SPS","NISQ","N"
"T","4.1","20200428","WDFW","WDFW","04","636817","12",,,"O","04201500000829","1","1","2014","20150601","20150601","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S",,"H","K","FR","6.47","89",,"5000","198174","0000","357","5000","357","0000","1",,"0.0018",,"552",,,"CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N"
"T","4.1","20200428","WDFW","WDFW","04","636818","12",,,"O","04201500000829","1","1","2014","20150601","20150601","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S",,"H","K","FR","6.47","89",,"0000","197835",,,"0000","1054",,,,"0.0053",,"561",,,"CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N"
"T","4.1","20200428","WDFW","WDFW","04","636819","12",,,"O","04201500000830","1","3","2014","20150504","20150504","3F10107  030017 R","3F10107  030017 H","3F10107  030017 S",,"H","K","VO","4.77","74",,"5500","205115","0000","452","5500","452","0000","1",,"0.0022",,"464",,,"FRIDAY CR    03.0017","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","N"
"T","4.1","20200428","WDFW","WDFW","04","636820","12",,,"O","04201500000830","1","3","2014","20150504","20150504","3F10107  030017 R","3F10107  030017 H","3F10107  030017 S",,"H","K","VO","4.77","74",,"0500","205067",,,"0500","205067",,,,,,"518",,,"FRIDAY CR    03.0017","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","N"
"T","4.1","20200428","WDFW","WDFW","04","636822","12",,,"O","04201500000832","1","3","2014","20150518","20150601","3F10510  090072 R","3F10510  090072 H","3F10510  090072 S",,"H","K","VO","5.71","77",,"5000","203390",,,"5000","694",,,,"0.0034",,"1184",,"BO=MIXED(HxW)","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636823","12",,,"O","04201500000832","1","3","2014","20150518","20150601","3F10510  090072 R","3F10510  090072 H","3F10510  090072 S",,"H","K","VO","5.71","77",,"0000","203157",,,"0000","1021",,,,"0.005",,"1206",,"BO=MIXED(HxW)","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","WA","MPS","DUWA","N"
"T","4.1","20200428","WDFW","WDFW","04","636824","12",,,"D","04201500000833","1","2","2014","20150601","20150706","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02",,"H","K","VO","7.31","90",,"5500","198443","0000","777","5500","777","0000","3",,"0.0039",,"517",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N"
"T","4.1","20200428","WDFW","WDFW","04","636825","12",,,"D","04201500000833","1","2","2014","20150601","20150706","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02",,"H","K","VO","7.31","90",,"0500","199500",,,"0500","500",,,,"0.0025",,"408",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N"
"T","4.1","20200428","WDFW","WDFW","04","636827","12",,,"D","04201500000834","1","3","2014","20150518","20150522","3F10412  160005 R","3F10412  160005 H","3F10412  160005 S",,"H","K","VO","6.7","86",,"5000","227775",,,,,,,,,,"500",,"BO=MIXED(HxW)","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636828","12",,,"D","04201500000834","1","3","2014","20150518","20150522","3F10412  160005 R","3F10412  160005 H","3F10412  160005 S",,"H","K","VO","6.7","86",,"0000","227907",,,,,,,,,,"487",,"BO=MIXED(HxW)","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636829","12",,,,,"1","3","2014","20150518","20150522","3F10412  160005 R","3F10412  160005 H","3F10412  160005 S",,"H","E","VO","6.7","86",,"0000","186287",,,,,,,,,,"500",,"BO=MIXED(HxW)","PURDY CR     16.0005","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","N"
"T","4.1","20200428","WDFW","WDFW","04","636830","12",,,"O","04201500000835","1","3","2014","20150523","20150529","3F21902  240356 R","3F21902  240356 H","3F21902  240251 S",,"H","K","VO","5.66","80",,"5000","193033",,,"5000","9690",,,,"0.0478",,"1172",,"BO=MIXED(HxW)","FORK CR      24.0356","FORKS CREEK HATCHERY","WILLAPA R    24.0251","WA","WILP","WILR","N"
"T","4.1","20200428","WDFW","WDFW","04","636832","12",,,,,"1","1","2014","20150505","20150505","3F10513  150048 R","3F10513  150048 H02","3F10511  100031 S",,"H","E","FR","5.81","178",,"0000","243876",,,"0000","1102",,,,"0.0045",,"2454",,"BO=MIXED(HxW)","MINTER CR    15.0048","HUPP SPRINGS REARING","WHITE R      10.0031","WA","SPS","EKPS","N"
"T","4.1","20200428","WDFW","WDFW","04","636833","12",,,,,"1","3","2014","20150601","20150608","3F10806  180272 R","3F10806  180272 H","3F10806  180272 S",,"H","P","VO","7.57","85",,"5500","249920",,,"5500","375",,,,"0.0015",,"1979",,"BO=MIXED(HxW)","ELWHA R      18.0272","ELWHA HATCHERY","ELWHA R      18.0272","WA","JUAN","ELDU","N"
"T","4.1","20200428","WDFW","WDFW","04","636836","12",,,"D","04201500000836","1","3","2014","20150612","20150625","3F42001  360126 R","3F42001  360126 H","3F42001  360126 S",,"H","K","VO","9.25","93",,"5500","604425","0000","425","5500","604850",,,,,,"2840",,"BO=MIXED(HxW)","COL R @ PRIEST RAPIDS","PRIEST RAPIDS HATCHERY","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","N"
