record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number,recovery_location_name,record_origin,release_location_state,release_location_rmis_region,release_location_rmis_basin,hatchery_location_name,stock_location_name,brood_year,run,hatchery_location_code,stock_location_code,last_release_date_year
"R","4.1","20200124","CDFO","CDFO","S1333163","1","2018","20180731","R","5","07","40","07","N","3","2MS27P121",,"5000",,,,,"840","0","1","V","1","636810","12",,,,"027D1107","1",,,,,,"1","WSPT         P121","N","WA","SPS","EKPS","MINTER CR HATCHERY","MINTER CR    15.0048","2014","3","3F10513  150048 H","3F10513  150048 S","2015"
"R","4.1","20200124","CDFO","CDFO","S1333175","1","2018","20180808","R","5","08","40","07","N","3","2MS24P020LOGA CR 01",,"5000",,,,,"720","0","1","V","1","636963","12",,,,"024D1108","1",,,,,,"1","JFSPT LOGA CR (20-1)","N","WA","JUAN","ELDU","ELWHA HATCHERY","ELWHA R      18.0272","2015","3","3F10806  180272 H","3F10806  180272 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1333228","1","2018","20180725","R","5","07","40","07","N","3","2MS27P123",,"5000",,,,,"660","0","1","V","1","211220","12",,,,"00271607","6",,,,,,"9.32","WSPT         P123","N","WA","SPS","NISQ","CLEAR CREEK HATCHERY","CLEAR CR    11.0013C","2016","3","3F10513  110013CH","3F10513  110013CS","2017"
"R","4.1","20200124","CDFO","CDFO","S1339762","1","2018","20180726","R","5","07","40","07","N","3","2MS24M19BOAK FLA 04",,"5000",,,,,"790","0","1","V","1","211187","12",,,,"00241607","6",,,,,,"8.98","JFSPT OAK FLA (19-4)","N","WA","MPS","PUYA","CLARKS CRK HATCHERY","CLARKS CR    10.0027","2015","3","3F10511  100027 H01","3F10511  100027 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1320848","1","2018","20180720","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"620","0","1","V","1","183269","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2015","3","2FS  GSVIH0100","2FS  GSVIS0100","2016"
"R","4.1","20200124","CDFO","CDFO","S1147572","1","2018","20180806","R","5","08","40","07","N","3","2MS24P020SOOKE   07",,"5000",,,,,"830","0","1","V","1","211169","12",,,,"00241608","6",,,,,,"14.06","JFSPT SOOKE (20-7)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2015","3","3F10510  150299 H","3F10510  150299 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1130868","1","2018","20180714","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"650","0","1","V","1","186044","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200124","CDFO","CDFO","S1131779","1","2018","20180723","R","5","07","40","07","N","3","2MS23P028PT ATKI 06",,"5000",,,,,,,,"V","1","183390","12",,,,"00231607","6",,,,,,"9.67","GSPTS PT ATKI (28-6)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2014","2","2FS  TOMFH1958","2FS  TOMFS0161","2015"
"R","4.1","20200124","CDFO","CDFO","S1131938","1","2018","20180804","R","5","08","40","07","N","3","2MS24P020SOOKE   07",,"5000",,,,,"680","0","1","V","1","636960","12",,,,"00241608","6",,,,,,"14.06","JFSPT SOOKE (20-7)","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2015","3","3F10412  160005 H","3F10412  160005 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1131944","1","2018","20180802","R","5","08","40","07","N","3","2MS24P020SCRE IS 05",,"5000",,,,,"790","0","1","V","1","211134","12",,,,"00241608","6",,,,,,"14.06","JFSPT SCRE IS (20-5)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2014","3","3F10510  150299 H","3F10510  150299 S","2015"
"R","4.1","20200124","CDFO","CDFO","S1132883","1","2018","20180724","R","5","07","40","07","N","3","2MS23P29M",,"5000",,,,,"750","0","1","V","1","183093","12",,,,"00231607","6",,,,,,"9.67","GSPTS        P29M","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2014","3","2FS  GSVIH0118","2FS  GSVIS0118","2015"
"R","4.1","20200124","CDFO","CDFO","S1200614","1","2018","20180709","R","5","07","40","07","N","3","2MS61P013BROW BY 06",,"5000",,,,,"810","0","1","V","1","183283","12",,,,"00611607","6",,,,,,"7.58","JSSSPTBROW BY (13-6)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2014","3","2FS  GSVIH0118","2FS  GSVIS0118","2015"
"R","4.1","20200124","CDFO","CDFO","S1200629","1","2018","20180722","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"770","0","1","V","1","182868","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Capilano River H","S-Chilliwack R","2015","3","2FS  GSMNH0103","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1200630","1","2018","20180722","R","5","07","40","07","N","3","2MS61P013CHAT PT 28",,"5000",,,,,"890","0","1","V","1","183380","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCHAT PT (13-28)","N","BC","JNST","JSM","H-Phillips River H","S-Phillips R","2014","3","2FS  JNSTH2718","2FS  JNSTS2718","2015"
"R","4.1","20200124","CDFO","CDFO","S1200636","1","2018","20180721","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"700","0","1","V","1","182868","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Capilano River H","S-Chilliwack R","2015","3","2FS  GSMNH0103","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1197607","1","2018","20180719","R","5","07","40","07","N","3","2MS61P013",,"5000",,,,,"660","0","1","V","1","182868","12",,,,"00611607","6",,,,,,"7.58","JSSSPT       P013","N","BC","GST","GSMS","H-Capilano River H","S-Chilliwack R","2015","3","2FS  GSMNH0103","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1327758","1","2018","20180726","R","5","07","40","07","N","3","2MS24P020LOGA CR 01",,"5000","F",,,,"800","0","1","V","1","211133","12",,,,"024D1107","1",,,,,,"1","JFSPT LOGA CR (20-1)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2014","2","3F10208  031421 H","3F10208  030176 S","2015"
"R","4.1","20200124","CDFO","CDFO","S1327774","1","2018","20180808","C","5","08","40","07","N","3","2MS24P020",,"5000",,,,,"650","0","1","V","1","055894","12",,,,"024D1108","1",,,,,,"1","JFSPT        P020","N","WA","NWC","QUHO","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","2015","3","3F21704  200015 H","3F21704  200015 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1327831","1","2018","20180721","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"760","0","1","V","1","182867","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Sandy Cove Seapen","S-Chilliwack R","2015","3","2MS  GSMNH1265","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1334331","1","2018","20180724","R","5","07","40","07","N","3","2MS27M23BBAMFIEL",,"5000",,,,,"840","0","1","V","1","183280","12",,,,"00271607","6",,,,,,"9.32","WSPT  BAMFIEL (M23B)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2014","2","2FS  TOMFH1958","2FS  TOMFS0161","2015"
"R","4.1","20200124","CDFO","CDFO","S1320864","1","2018","20180719","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"710","0","1","V","1","637047","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","WA","NOWA","SJUA","GLENWOOD SPRINGS","GLENWOOD SPRINGS","2015","3","3F10707  020065 H","3F10707  020065 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1320973","1","2018","20180721","R","5","07","40","07","N","3","2MS27P025HOIS PT 04",,"5000",,,,,"640","0","1","V","1","055625","12",,,,"00271607","6",,,,,,"9.32","WSPT  HOIS PT (25-4)","N","WA","CECR","WIND","SPRING CR NFH","SPRING CR    29.0159","2015","3","3F42001  290159 H","3F42001  290159 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1327848","1","2018","20180802","R","5","08","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"710","0","1","V","1","183691","12",,,,"00611608","6",,,,,,"5.19","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2015","3","2FS  LWFRH0107","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1197609","1","2018","20180723","R","5","07","40","07","N","3","2MS61P013",,"5000",,,,,"690","0","1","V","1","183972","12",,,,"00611607","6",,,,,,"7.58","JSSSPT       P013","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2015","2","2FS  TOMFH1958","2FS  TOMFS0161","2016"
"R","4.1","20200124","CDFO","CDFO","S1197613","1","2018","20180726","R","5","07","40","07","N","3","2MS61P013STUA IS 23",,"5000",,,,,"750","0","1","V","1","636946","12",,,,"00611607","6",,,,,,"7.58","JSSSPTSTUA IS (13-23)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH   (FRIDAY CR)","2015","3","3F10107  030017 H","3F10107  030017 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1198542","1","2018","20180727","R","5","07","40","07","N","3","2MS61P013FANC PT 01",,"5000",,,,,"890","0","1","V","1","182699","12",,,,"00611607","6",,,,,,"7.58","JSSSPTFANC PT (13-1)","N","BC","GST","GSVI","H-Puntledge River H","S-Puntledge R","2014","3","2FS  GSVIH0105","2FS  GSVIS0105","2015"
"R","4.1","20200124","CDFO","CDFO","S1209889","1","2018","20180807","R","5","08","40","07","N","3","2MS23P017GERA IS 18",,"5000",,,,,"640","0","1","V","1","183985","12",,,,"00231608","6",,,,,,"17.22","GSPTS GERA IS (17-18)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200124","CDFO","CDFO","S1209890","1","2018","20180807","R","5","08","40","07","N","3","2MS23P017GERA IS 18",,"5000",,,,,"640","0","1","V","1","183981","12",,,,"00231608","6",,,,,,"17.22","GSPTS GERA IS (17-18)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200124","CDFO","CDFO","S1313053","1","2018","20180701","R","5","07","40","07","N","3","2MS27M23BSWAL RK 07",,"5000",,,,,"770","0","1","V","1","636827","12",,,,"00271607","6",,,,,,"9.32","WSPT  SWAL RK (23-7)","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2014","3","3F10412  160005 H","3F10412  160005 S","2015"
"R","4.1","20200124","CDFO","CDFO","S1334055","1","2018","20180705","R","5","07","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"650","0","1","V","1","636958","12",,,,"00621607","6",,,,,,"8.87","GSSPTCKITT BE (14-13)","N","WA","MPS","DUWA","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","2015","3","3F10510  090072 H","3F10510  090072 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1320531","1","2018","20180721","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"740","0","1","V","1","182868","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Capilano River H","S-Chilliwack R","2015","3","2FS  GSMNH0103","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1159092","1","2018","20180721","R","5","07","40","07","N","3","2MS27P127",,"5000","F",,,,"725","0","1","V","1","211148","12",,,,"027D1107","1",,,,,,"1","WSPT         P127","N","WA","SPS","NISQ","KALAMA CR HATCHERY","KALAMA CR    11.0017","2014","3","3F10513  110017AH","3F10513  110017AS","2015"
"R","4.1","20200124","CDFO","CDFO","S1334297","1","2018","20180823","R","5","08","40","07","N","3","2MS28M23ADUNS PT 01",,"5000","M","4.54","1","1","710","0","1","V","1","183695","12",,,,"028D1108","1",,,,,,"1","ACSPT DUNS PT (23-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200124","CDFO","CDFO","S1343779","1","2018","20180813","R","5","08","40","07","N","3","2MS62P014COURTEN 14",,"5000",,,,,"710","0","1","V","1","183691","12",,,,"00621608","6",,,,,,"6.9","GSSPTCCOURTEN (14-14)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2015","3","2FS  LWFRH0107","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1313415","1","2018","201808","C","5","08","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","183476","12",,,,"00271608","6",,,,,,"11.98","WSPT  BIG BK (123-8)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200124","CDFO","CDFO","S1319981","1","2018","20180810","R","5","08","40","07","N","3","2MS27P027LIPP PT 03",,"5000",,,,,"810","0","1","V","1","183598","12",,,,"027D1108","1",,,,,,"1.01","WSPT  LIPP PT (27-3)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2014","3","2FS  GSVIH0118","2FS  GSVIS0118","2015"
"R","4.1","20200124","CDFO","CDFO","S1301661","1","2018","20180828","R","5","08","40","07","N","3","2MS27M23BFLEM IS 04",,"5000",,,,,"710","0","1","V","1","183473","12",,,,"00271608","6",,,,,,"11.98","WSPT  FLEM IS (23-4)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200124","CDFO","CDFO","S1319946","1","2018","20180718","C","5","07","40","07","N","3","2MS27P027",,"5000","F",,,,"881","0","1","V","1","184185","12",,,,"027D1107","1",,,,,,"1","WSPT         P027","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200124","CDFO","CDFO","S1328246","1","2018","20180802","R","5","08","40","07","N","3","2MS24P020POSS PT 05",,"5000",,,,,"740","0","1","V","1","182681","12",,,,"00241608","6",,,,,,"14.06","JFSPT POSS PT (20-5)","N","BC","GST","GSMS","H-Tenderfoot Creek H","S-Mamquam R","2014","2","2FS  GSMNH0153","2FS  GSMNS1184","2016"
"R","4.1","20200124","CDFO","CDFO","S1336115","1","2018","20180808","R","5","08","40","07","N","3","2MS24P020OTTE PT 05",,"5000",,,,,"840","0","1","V","1","183598","12",,,,"00241608","6",,,,,,"14.06","JFSPT OTTE PT (20-5)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2014","3","2FS  GSVIH0118","2FS  GSVIS0118","2015"
"R","4.1","20200124","CDFO","CDFO","S1336150","1","2018","20180726","R","5","07","40","07","N","3","2MS24P020POSS PT 05",,"5000",,,,,"610","0","1","V","1","636950","12",,,,"00241607","6",,,,,,"8.98","JFSPT POSS PT (20-5)","N","WA","HOOD","SKDO","HOODSPORT HATCHERY","GEORGE ADAMS (PURDY)","2015","3","3F10412  160222 H","3F10412  160005 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1336155","1","2018","20180727","R","5","07","40","07","N","3","2MS24P020BECH BY 05",,"5000",,,,,"500","0","1","V","1","211169","12",,,,"00241607","6",,,,,,"8.98","JFSPT BECH BY (20-5)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2015","3","3F10510  150299 H","3F10510  150299 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1343459","1","2018","20180802","R","5","08","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"630","0","1","V","1","182868","12",,,,"00611608","6",,,,,,"5.19","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Capilano River H","S-Chilliwack R","2015","3","2FS  GSMNH0103","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1343494","1","2018","20180804","R","5","08","40","07","N","3","2MS62P014BATE BE 13",,"5000",,,,,"700","0","1","V","1","183966","12",,,,"00621608","6",,,,,,"6.9","GSSPTCBATE BE (14-13)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Chilliwack R","2015","3","2FS  LWFRH0154","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1320608","1","2018","20180713","R","5","07","40","07","N","3","2MS61P013STUA IS 23",,"5000",,,,,"900","0","1","V","1","181787","12",,,,"00611607","6",,,,,,"7.58","JSSSPTSTUA IS (13-23)","N","BC","GST","GSMS","H-Tenderfoot Creek H","S-Cheakamus R","2014","2","2FS  GSMNH0153","2FS  GSMNS0216","2015"
"R","4.1","20200124","CDFO","CDFO","S1326608","1","2018","20180728","R","5","07","40","07","N","3","2MS61P013",,"5000",,,,,"830","0","1","V","1","211137","12",,,,"00611607","6",,,,,,"7.58","JSSSPT       P013","N","WA","SPS","NISQ","CLEAR CREEK HATCHERY","CLEAR CR    11.0013C","2014","3","3F10513  110013CH","3F10513  110013CS","2015"
"R","4.1","20200124","CDFO","CDFO","S1326621","1","2018","20180722","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"790","0","1","V","1","183966","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Chilliwack R","2015","3","2FS  LWFRH0154","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1320690","1","2018","20180725","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"690","0","1","V","1","183981","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200124","CDFO","CDFO","S1327524","1","2018","20180806","R","5","08","40","07","N","3","2MS62P014TRIB BY 07",,"5000",,,,,"760","0","1","V","1","186044","12",,,,"00621608","6",,,,,,"6.9","GSSPTCTRIB BY (14-7)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200124","CDFO","CDFO","S1320806","1","2018","20180718","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"800","0","1","V","1","183469","12",,,,"00611607","6",,,,,,"7.58","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2015","3","2FS  LWFRH0107","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1201995","1","2018","201806","C","5","06","40","07","N","3","2MS24P020",,"5000",,,,,,,,"V","1","183592","12",,,,"00241606","6",,,,,,"18.44","JFSPT        P020","N","BC","GST","GSMS","H-Tenderfoot Creek H","S-Cheakamus R","2015","2","2FS  GSMNH0153","2FS  GSMNS0216","2016"
"R","4.1","20200124","CDFO","CDFO","S1305956","1","2018","20180728","R","5","07","40","07","N","3","2MS27P127",,"5000",,,,,"690","0","1","V","1","090946","13",,,,"027D1107","1",,,,,,"1","WSPT         P127","N","OR","CECR","UMAT","BONNEVILLE HATCHERY","UMATILLA R","2014","3","5F33201  H1     21","5F334    91","2016"
"R","4.1","20200124","CDFO","CDFO","S1334296","1","2018","20180823","R","5","08","40","07","N","3","2MS28M23ACHIN CR 01",,"5000",,,,,"840","0","1","V","1","183398","12",,,,"00281608","6",,,,,,"6.29","ACSPT CHIN CR (23-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2014","3","2FS  SWVIH0104","2FS  SWVIS0104","2015"
"R","4.1","20200124","CDFO","CDFO","S1336177","1","2018","20180808","R","5","08","40","07","N","3","2MS24P020BEEC HD 05",,"5000",,,,,,,,"V","1","183864","12",,,,"00241608","6",,,,,,"14.06","JFSPT BEEC HD (20-5)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2014","3","2FS  LWFRH0107","2FS  LWFRS0107","2015"
"R","4.1","20200124","CDFO","CDFO","S1321421","1","2018","20180730","R","5","07","40","07","N","3","2MS27P025CENT IS 13",,"5000","F",,,,"597","0","1","V","1","636957","12",,,,"027D1107","1",,,,,,"1","WSPT  CENT IS (25-13)","N","WA","MPS","DUWA","ICY CR HATCHERY","BIG SOOS CR  09.0072","2015","3","3F10510  090125 H","3F10510  090072 S","2017"
"R","4.1","20200124","CDFO","CDFO","S1328383","1","2018","20180730","R","5","07","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"810","0","1","V","1","183392","12",,,,"00231607","6",,,,,,"9.67","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2014","3","2FS  LWFRH0154","2FS  LWFRS0229","2015"
"R","4.1","20200124","CDFO","CDFO","S1324625","1","2018","20180805","R","5","08","40","07","N","3","2MS24P020SOOK BF 07",,"5000",,,,,"760","0","1","V","1","183090","12",,,,"00241608","6",,,,,,"14.06","JFSPT SOOK BF (20-7)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2014","3","2FS  GSVIH0118","2FS  GSVIS0118","2015"
"R","4.1","20200124","CDFO","CDFO","S1333651","1","2018","20180807","R","5","08","40","07","N","3","2MS27P121",,"5000",,,,,,,,"V","1","060759","12",,,,"027D1108","1",,,,,,"1.01","WSPT         P121","N","CA","SJOA","SJR","MOK R FISH INS","MOKELUMNE RIVER","2015","3","6FCSJMOK MRFI","6FCSJMOK","2016"
"R","4.1","20200124","CDFO","CDFO","S1333841","1","2018","20180802","R","5","08","40","07","N","3","2MS23P017FIVE FI 12",,"5000",,,,,"810","0","1","V","1","183692","12",,,,"00231608","6",,,,,,"17.22","GSPTS FIVE FI (17-12)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2015","3","2FS  LWFRH0107","2FS  LWFRS0107","2016"
"R","4.1","20200124","CDFO","CDFO","S1201991","1","2018","20180721","R","5","07","40","07","N","3","2MS61P013NODA CH 26",,"5000",,,,,"740","0","1","V","1","183279","12",,,,"00611607","6",,,,,,"7.58","JSSSPTNODA CH (13-26)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2014","2","2FS  TOMFH1958","2FS  TOMFS0161","2015"
"R","4.1","20200124","CDFO","CDFO","S1218599","1","2018","20180523","R","5","05","40","07","N","3","2MS23P017PORL PS 03",,"5000",,,,,"650","0","1","V","1","636958","12",,,,"00231605","6",,,,,,"13.24","GSPTS PORL PS (17-3)","N","WA","MPS","DUWA","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","2015","3","3F10510  090072 H","3F10510  090072 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1218764","1","2018","20180720","R","5","07","40","07","N","3","2MS24M19BOAK BY  04",,"5000",,,,,"670","0","1","V","1","636945","12",,,,"00241607","6",,,,,,"8.98","JFSPT OAK BY (19-4)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2015","1","3F10208  031421 H","3F10208  030176 S","2016"
"R","4.1","20200124","CDFO","CDFO","S1306112","1","2018","20180723","R","5","07","40","07","N","4","2MN26P012DUVA PT 16",,"5000",,,,,"710","0","1","V","1","636954","12",,,,,"3",,,,,,"3.5","CSPT  DUVA PT (12-16)","N","WA","NPS","SNOH","WALLACE R HATCHERY","SKYKOMISH R  07.0012","2015","2","3F10308  070943 H","3F10308  070012 S02","2016"
"R","4.1","20200124","CDFO","CDFO","S1336565","1","2018","20180825","R","5","08","40","07","N","3","2MS27M23BBEAR BY 04",,"5000",,,,,"760","0","1","V","1","183695","12",,,,"00271608","6",,,,,,"11.98","WSPT  BEAR BY (23-4)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
