ID_NUM,SPECIES,SCIENTIFIC_NAME,SPECIES_URN_LSID,LIFE_STAGE_URN_LABEL,FISH_NUM,DATE_TIME_ISO8601,LOCATION,AREA,TIME_PER,LATITUDE,LONGITUDE,LENGTH,TAG,OTOLITHS,OTOLITH,TRAY_CELL,SCALE,PRESERV,TAG_CODE,SPECIES_AC,SPECIES_AB,BROOD_YEAR,HATCHERY,REL_SITE,PROV_STATE,FIRST_REL,LAST_REL,REMARKS
88-219,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-21T12:15-07:00,CONGREVE ISLAND,2,5,48.9183,-125.0208,91,TRUE,2,,,III-17,F,02-53-28,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-223,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-21T16:34-07:00,SATELLITE PASSAGE,2,5,48.8642,-125.1583,87,TRUE,2,,,III-7,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-223,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-21T16:34-07:00,SATELLITE PASSAGE,2,5,48.8642,-125.1583,98,TRUE,2,,,III-8,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-223,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-21T16:34-07:00,SATELLITE PASSAGE,2,5,48.8642,-125.1583,97,TRUE,2,,,III-9,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-223,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-21T16:34-07:00,SATELLITE PASSAGE,2,5,48.8642,-125.1583,101,TRUE,2,,,III-10,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,88,TRUE,2,,,XII-13,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,85,TRUE,2,,,XII-14,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,93,TRUE,2,,,XII-15,F,02-49-59,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,87,TRUE,2,,,XII-16,F,02-43-11,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,86,FALSE,2,,,XII-17,F,,,,,,,,,,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,85,TRUE,2,,,XII-18,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,94,TRUE,2,,,XII-19,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,85,TRUE,2,,,XII-20,F,02-48-06,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,101,TRUE,2,,,XII-21,F,02-49-58,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-228A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),J,1988-06-22T06:23-07:00,PILL POINT,3,5,48.9625,-125.0833,90,TRUE,1,,,XII-22,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,90,TRUE,2,,,XVI-10,F,02-48-10,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,83,TRUE,2,,,XVI-11,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,84,TRUE,2,,,XVI-12,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,82,TRUE,0,,,XVI-13,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,94,TRUE,2,,,XVI-14,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-228B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-22T07:42-07:00,VERNON BAY,3,5,48.9958,-125.1417,96,TRUE,2,,,XVI-15,F,02-48-05,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-229,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T09:06-07:00,BAERIA ROCKS,3,5,48.9517,-125.1450,91,TRUE,2,,,V-10,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-231,COHO SALMON SMOLT,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,SDN:S11::S1173 (smolt),A,1988-06-22T11:30-07:00,MEARES BLUFF,3,5,48.8700,-125.2850,174,TRUE,2,,,I-17,F,02-44-37,COHO,COHO,86,0114-NITINAT RIVER,0114-NITINAT RIVER,BC,5/12/1988,5/15/1988,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,109,TRUE,2,,,XIV-6,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,101,TRUE,2,,,XIV-7,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,97,TRUE,2,,,XIV-8,F,,,,,,,,,,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,102,TRUE,2,,,XIV-9,F,02-48-03,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,88,TRUE,2,,,XIV-10,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-232,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-22T13:47-07:00,HANKIN ISLAND,4,5,48.9200,-125.3600,104,TRUE,2,,,XIV-11,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,95,TRUE,2,,,XIV-20,F,02-49-58,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,92,TRUE,2,,,XIV-21,F,02-53-28,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,84,TRUE,2,,,XIV-22,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,86,TRUE,2,,,XIV-23,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,76,TRUE,1,,,XIV-24,F,02-48-06,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,86,TRUE,2,,,XV-25,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,91,TRUE,2,,,XV-1,F,02-49-58,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-233,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-06-22T14:46-07:00,HAND ISLAND,4,5,48.9458,-125.3200,121,TRUE,2,,,XV-2,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,87,TRUE,1,,,IV-1,F,02-53-28,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,89,TRUE,2,,,IV-2,F,02-49-59,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,90,TRUE,2,,,IV-3,F,02-49-37,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,92,TRUE,2,,,IV-4,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,77,TRUE,2,,,IV-5,F,02-49-58,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,95,TRUE,2,,,IV-6,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,84,TRUE,2,,,IV-7,F,02-49-59,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,96,TRUE,2,,,IV-8,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-234,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1988-06-22T17:10-07:00,CHUP POINT,2,5,48.9592,-125.0317,96,TRUE,2,,,IV-9,F,02-49-60,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-238B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-23T08:43-07:00,BILTON POINT,1,5,49.0117,-124.8667,84,TRUE,0,,,XII-23,F,02-48-03,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-238B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-23T08:43-07:00,BILTON POINT,1,5,49.0117,-124.8667,85,TRUE,0,,,XII-24,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-238B,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-23T08:43-07:00,BILTON POINT,1,5,49.0117,-124.8667,75,TRUE,0,,,XII-25,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,85,TRUE,2,,,XIII-4,F,02-49-60,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,78,TRUE,2,,,XIII-5,F,02-48-05,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,91,TRUE,2,,,XIII-6,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,105,TRUE,2,,,XIII-7,F,02-48-04,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,89,TRUE,1,,,XIII-8,F,02-49-59,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-239,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-23T09:50-07:00,BURROUGH POINT,1,5,48.9783,-124.9892,89,TRUE,2,,,XIII-9,F,02-48-10,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,98,TRUE,2,,,XVI-19,F,02-53-29,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,90,TRUE,2,,,XVI-20,F,02-48-03,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,96,TRUE,2,,,XVI-21,F,02-53-27,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,97,TRUE,2,,,XVI-22,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,97,TRUE,2,,,XVI-23,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,96,TRUE,2,,,XVI-24,F,02-48-09,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,102,TRUE,2,,,IX-7,F,02-49-48,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,2731-CHINA CREEK,BC,5/12/1988,5/22/1988,
88-240,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1988-06-23T11:22-07:00,BERNARD POINT,1,5,48.9475,-124.9975,93,TRUE,2,,,IX-8,F,02-49-51,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,96,TRUE,2,,,XIX-4,F,02-53-26,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/18/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,93,TRUE,2,,,XIX-5,F,02-49-52,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,81,TRUE,2,,,XIX-6,F,02-49-61,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,94,TRUE,2,,,XIX-7,F,02-49-58,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,100,TRUE,2,,,XIX-8,F,02-49-59,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/24/1988,5/31/1988,
88-242,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1988-06-28T06:29-07:00,PILL POINT,3,5,48.9625,-125.0833,90,TRUE,2,,,XIX-9,F,02-48-06,CHINOOK,CHIN,87,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/19/1988,5/31/1988,
