"id","fishNumber","species","lat","long","year","month","day","julianDay","time","fl","tagCode","broodYr","hatchery","relSite","reg","minRelJulian","maxRelJulian","pres"
"90-151","90-151_J","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",67,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-151","90-151_K","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",67,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-151","90-151_L","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",70,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-151","90-151_M","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",68,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-151","90-151_N","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",67,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-151","90-151_O","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",66,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-151","90-151_P","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",62,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-151","90-151_Q","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","17",136,"11:40-07:00",73,NA,NA,NA,NA,NA,NA,NA,"U"
"90-199","90-199_A","CHINOOK SALMON SMOLT",48.9817,-125.3017,"1990","05","29",148,"13:35-07:00",84,"02-01-48",89,"0104-ROBERTSON CREEK","2706-TOQUART RIVER","BC",136,136,"U"
"90-199","90-199_B","CHINOOK SALMON SMOLT",48.9817,-125.3017,"1990","05","29",148,"13:35-07:00",79,"02-01-48",89,"0104-ROBERTSON CREEK","2706-TOQUART RIVER","BC",136,136,"U"
"90-199","90-199_C","CHINOOK SALMON SMOLT",48.9817,-125.3017,"1990","05","29",148,"13:35-07:00",73,"02-01-48",89,"0104-ROBERTSON CREEK","2706-TOQUART RIVER","BC",136,136,"U"
"90-205","90-205_D","CHINOOK SALMON SMOLT",48.8642,-125.1583,"1990","05","30",149,"09:40-07:00",NA,"63-04-25-R3",88,"0573-SOLEDUCK HATCHERY","0573-SOLEDUCK R (20.0096)","WA",113,113,"U"
"90-209","90-209_A","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","05","30",149,"14:55-07:00",80,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-209","90-209_B","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","05","30",149,"14:55-07:00",80,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-209","90-209_C","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","05","30",149,"14:55-07:00",77,"02-01-46",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-209","90-209_D","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","05","30",149,"14:55-07:00",78,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-209","90-209_E","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","05","30",149,"14:55-07:00",73,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-210","90-210_A","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","05","30",149,"16:20-07:00",74,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-210","90-210_B","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","05","30",149,"16:20-07:00",80,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-210","90-210_C","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","05","30",149,"16:20-07:00",75,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-210","90-210_D","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","05","30",149,"16:20-07:00",85,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-211","90-211_A","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",80,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-211","90-211_B","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",82,"02-02-32",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-211","90-211_C","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",81,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-211","90-211_D","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",78,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-211","90-211_E","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",84,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-211","90-211_F","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",80,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-211","90-211_G","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",78,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-211","90-211_H","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",80,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-211","90-211_I","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",79,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-211","90-211_J","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",83,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-211","90-211_K","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","05","30",149,"17:03-07:00",83,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-213","90-213_A","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",77,"02-09-49",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",147,155,"U"
"90-213","90-213_B","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",80,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-213","90-213_C","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",77,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-213","90-213_D","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",76,"02-02-31",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-213","90-213_E","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",80,"02-02-32",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-213","90-213_F","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",79,"02-09-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",147,155,"U"
"90-213","90-213_G","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",79,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-213","90-213_H","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",73,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-213","90-213_I","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",70,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-213","90-213_J","CHINOOK SALMON SMOLT",49.11,-124.815,"1990","05","31",150,"08:10-07:00",82,"02-02-32",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-214","90-214_A","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1990","05","31",150,"09:35-07:00",78,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-214","90-214_B","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1990","05","31",150,"09:35-07:00",82,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-214","90-214_C","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1990","05","31",150,"09:35-07:00",81,"02-06-45",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-214","90-214_D","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1990","05","31",150,"09:35-07:00",83,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-214","90-214_E","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1990","05","31",150,"09:35-07:00",86,"02-09-50",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-215","90-215_A","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",84,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-215","90-215_B","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",81,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-215","90-215_C","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",79,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-215","90-215_D","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",80,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-215","90-215_E","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",79,"02-09-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",147,155,"U"
"90-215","90-215_F","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",78,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-215","90-215_G","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1990","05","31",150,"10:39-07:00",74,"02-02-31",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-216","90-216_A","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",73,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_B","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",76,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_C","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",74,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-216","90-216_D","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",77,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_E","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",84,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-216","90-216_F","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",78,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_G","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",83,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-216","90-216_H","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",71,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_I","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",71,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_J","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",74,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_K","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",76,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_L","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",72,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_M","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",85,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-216","90-216_N","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",70,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-216","90-216_O","CHINOOK SALMON SMOLT",49.0583,-124.8633,"1990","05","31",150,"11:58-07:00",69,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-264","90-264_A","CHINOOK SALMON SMOLT",48.8825,-125.0767,"1990","06","12",162,"15:38-07:00",97,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-265","90-265_A","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","06","12",162,"16:49-07:00",91,"02-02-31",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-265","90-265_B","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","06","12",162,"16:49-07:00",91,"02-06-45",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-265","90-265_C","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1990","06","12",162,"16:49-07:00",91,"02-09-48",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-266","90-266_A","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","06","12",162,"18:00-07:00",91,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-266","90-266_B","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","06","12",162,"18:00-07:00",91,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-266","90-266_C","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","06","12",162,"18:00-07:00",89,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-266","90-266_D","CHINOOK SALMON SMOLT",48.9475,-124.9975,"1990","06","12",162,"18:00-07:00",90,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-276","90-276_A","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",NA,"02-50-13",88,"0118-COWICHAN RIVER CDP","0118-COWICHAN RIVER","BC",NA,140,"U"
"90-276","90-276_C","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",86,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-276","90-276_D","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",90,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-276","90-276_E","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",92,"02-09-48",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-276","90-276_F","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",99,"02-06-45",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-276","90-276_G","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",95,"02-09-49",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",147,155,"U"
"90-276","90-276_H","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",96,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-276","90-276_I","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","13",163,"17:45-07:00",97,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-277","90-277_A","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",98,"02-06-46",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_B","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",90,"02-09-50",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-277","90-277_C","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",79,"02-09-49",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",147,155,"U"
"90-277","90-277_D","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",95,"02-06-46",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_E","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",100,"02-06-45",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_F","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",88,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-277","90-277_G","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",90,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-277","90-277_H","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",96,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_I","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",89,"02-01-46",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_J","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",93,"02-02-31",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_K","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",98,"02-01-46",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_L","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",93,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_M","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",89,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_N","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",96,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_O","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",92,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_P","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",99,"02-06-46",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_Q","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",91,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_R","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",92,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-277","90-277_S","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",97,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-277","90-277_T","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",94,"02-06-45",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_U","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",92,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-277","90-277_V","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",90,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-277","90-277_W","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",90,"02-02-30",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-277","90-277_X","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",89,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-277","90-277_Y","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",98,"02-01-46",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_Z","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",89,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_AA","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",80,"02-01-46",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-277","90-277_BB","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",86,NA,NA,NA,NA,NA,NA,NA,"U"
"90-277","90-277_CC","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",84,"02-06-47",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-277","90-277_DD","CHINOOK SALMON SMOLT",48.9592,-125.0317,"1990","06","14",164,"06:11-07:00",82,"02-01-45",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-278","90-278_A","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",93,"02-09-50",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-278","90-278_B","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",92,"02-01-51",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-278","90-278_C","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",81,"02-06-46",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-278","90-278_D","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",97,"02-01-47",89,"0104-ROBERTSON CREEK","2415-POET'S NOOK","BC",138,138,"U"
"90-278","90-278_E","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",100,"02-06-46",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",142,155,"U"
"90-278","90-278_F","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",76,"02-09-48",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",146,155,"U"
"90-278","90-278_G","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",84,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-278","90-278_H","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",85,"02-01-53",89,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",133,133,"U"
"90-278","90-278_I","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",85,"02-08-18",89,"0104-ROBERTSON CREEK","0413-NAHMINT RIVER","BC",128,128,"U"
"90-278","90-278_J","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",98,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
"90-278","90-278_K","CHINOOK SALMON SMOLT",48.9783,-124.9892,"1990","06","14",164,"06:58-07:00",86,"02-02-31",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-279","90-279_A","CHINOOK SALMON SMOLT",49.0117,-124.8675,"1990","06","14",164,"08:12-07:00",90,"02-02-32",89,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",136,136,"U"
"90-279","90-279_B","CHINOOK SALMON SMOLT",49.0117,-124.8675,"1990","06","14",164,"08:12-07:00",89,"02-04-42",89,"0104-ROBERTSON CREEK","2143-NAHMINT ESTUARY","BC",135,135,"U"
